<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.01.30	03:00:00	1.24537	1.24546	1.24446	1.24492	2004	0	8
2025.01.30	04:00:00	1.24492	1.24551	1.24474	1.24483	2157	0	8
2025.01.30	05:00:00	1.24483	1.24538	1.24475	1.24511	1505	0	8
2025.01.30	06:00:00	1.24511	1.24538	1.24428	1.24454	1938	0	8
2025.01.30	07:00:00	1.24454	1.24479	1.24415	1.24476	1807	0	8
2025.01.30	08:00:00	1.24476	1.24480	1.24342	1.24403	1745	0	8
2025.01.30	09:00:00	1.24406	1.24527	1.24316	1.24515	2756	0	8
2025.01.30	10:00:00	1.24515	1.24620	1.24449	1.24549	3192	0	8
2025.01.30	11:00:00	1.24549	1.24569	1.24342	1.24426	4026	0	8
2025.01.30	12:00:00	1.24427	1.24461	1.24253	1.24304	3252	0	8
2025.01.30	13:00:00	1.24302	1.24366	1.24248	1.24270	2954	0	8
2025.01.30	14:00:00	1.24270	1.24380	1.24241	1.24373	3292	0	8
2025.01.30	15:00:00	1.24373	1.24708	1.24291	1.24671	7064	0	8
2025.01.30	16:00:00	1.24666	1.24757	1.24555	1.24631	7065	0	8
2025.01.30	17:00:00	1.24638	1.24763	1.24608	1.24664	5579	0	8
2025.01.30	18:00:00	1.24664	1.24713	1.24483	1.24495	3760	0	8
2025.01.30	19:00:00	1.24495	1.24512	1.24351	1.24441	3320	0	8
2025.01.30	20:00:00	1.24441	1.24556	1.24419	1.24548	2500	0	8
2025.01.30	21:00:00	1.24548	1.24607	1.24522	1.24586	1807	0	8
2025.01.30	22:00:00	1.24587	1.24637	1.24074	1.24349	5562	0	8
2025.01.30	23:00:00	1.24347	1.24410	1.24147	1.24154	3411	0	8
2025.01.31	00:00:00	1.24102	1.24203	1.24089	1.24146	814	0	16
2025.01.31	01:00:00	1.24146	1.24234	1.24113	1.24215	1523	0	8
2025.01.31	02:00:00	1.24215	1.24306	1.24124	1.24166	2258	0	8
2025.01.31	03:00:00	1.24168	1.24241	1.24065	1.24182	2612	0	8
2025.01.31	04:00:00	1.24187	1.24271	1.24160	1.24214	2025	0	8
2025.01.31	05:00:00	1.24213	1.24257	1.24156	1.24166	1862	0	8
2025.01.31	06:00:00	1.24168	1.24219	1.24136	1.24205	1585	0	8
2025.01.31	07:00:00	1.24204	1.24254	1.24163	1.24203	2399	0	8
2025.01.31	08:00:00	1.24203	1.24307	1.24186	1.24294	1802	0	8
2025.01.31	09:00:00	1.24294	1.24393	1.24241	1.24346	4038	0	8
2025.01.31	10:00:00	1.24347	1.24381	1.24116	1.24136	3605	0	8
2025.01.31	11:00:00	1.24135	1.24218	1.24005	1.24210	4247	0	8
2025.01.31	12:00:00	1.24212	1.24259	1.24139	1.24158	3269	0	8
2025.01.31	13:00:00	1.24158	1.24201	1.24055	1.24087	2655	0	8
2025.01.31	14:00:00	1.24087	1.24228	1.24087	1.24199	2553	0	8
2025.01.31	15:00:00	1.24203	1.24313	1.24085	1.24131	5045	0	8
2025.01.31	16:00:00	1.24135	1.24143	1.23872	1.23938	5907	0	8
2025.01.31	17:00:00	1.23938	1.24276	1.23897	1.24249	5746	0	8
2025.01.31	18:00:00	1.24248	1.24553	1.24141	1.24454	4652	0	8
2025.01.31	19:00:00	1.24454	1.24713	1.24312	1.24532	6884	0	8
2025.01.31	20:00:00	1.24535	1.24609	1.23904	1.23963	7894	0	8
2025.01.31	21:00:00	1.23957	1.24051	1.23856	1.23999	5723	0	8
2025.01.31	22:00:00	1.23997	1.24089	1.23877	1.23993	4424	0	8
2025.01.31	23:00:00	1.23996	1.24106	1.23856	1.23856	4997	0	8
2025.02.03	00:00:00	1.23097	1.23133	1.23036	1.23036	1165	0	9
2025.02.03	01:00:00	1.23036	1.23235	1.22826	1.22898	6349	0	8
2025.02.03	02:00:00	1.22898	1.23122	1.22645	1.22765	7591	0	8
2025.02.03	03:00:00	1.22765	1.23064	1.22647	1.22874	6779	0	8
2025.02.03	04:00:00	1.22875	1.22878	1.22594	1.22614	5314	0	8
2025.02.03	05:00:00	1.22615	1.22644	1.22495	1.22627	3817	0	8
2025.02.03	06:00:00	1.22627	1.22828	1.22488	1.22577	4950	0	8
2025.02.03	07:00:00	1.22578	1.22788	1.22557	1.22769	3678	0	8
2025.02.03	08:00:00	1.22769	1.22943	1.22763	1.22878	3423	0	8
2025.02.03	09:00:00	1.22878	1.22997	1.22759	1.22834	5708	0	8
2025.02.03	10:00:00	1.22834	1.23227	1.22725	1.23056	6443	0	8
2025.02.03	11:00:00	1.23055	1.23203	1.22883	1.22923	4815	0	8
2025.02.03	12:00:00	1.22923	1.23147	1.22917	1.23118	4148	0	8
2025.02.03	13:00:00	1.23118	1.23205	1.23008	1.23188	3472	0	8
2025.02.03	14:00:00	1.23188	1.23496	1.23165	1.23440	5310	0	8
2025.02.03	15:00:00	1.23440	1.23744	1.23438	1.23645	6509	0	8
2025.02.03	16:00:00	1.23644	1.23690	1.23449	1.23529	7284	0	8
2025.02.03	17:00:00	1.23479	1.24346	1.23355	1.24118	11851	0	8
2025.02.03	18:00:00	1.24118	1.24359	1.23828	1.23856	9291	0	8
2025.02.03	19:00:00	1.23859	1.24136	1.23796	1.23937	7342	0	8
2025.02.03	20:00:00	1.23934	1.24023	1.23815	1.23915	5941	0	8
2025.02.03	21:00:00	1.23916	1.24087	1.23915	1.23941	4208	0	8
2025.02.03	22:00:00	1.23942	1.24088	1.23925	1.24022	3036	0	8
2025.02.03	23:00:00	1.24021	1.24545	1.23967	1.24482	4817	0	8
2025.02.04	00:00:00	1.24324	1.24428	1.24170	1.24359	1637	0	11
2025.02.04	01:00:00	1.24359	1.24528	1.24301	1.24331	2309	0	8
2025.02.04	02:00:00	1.24329	1.24368	1.24211	1.24232	2093	0	8
2025.02.04	03:00:00	1.24231	1.24239	1.24088	1.24209	3007	0	8
2025.02.04	04:00:00	1.24209	1.24265	1.24175	1.24249	3045	0	8
2025.02.04	05:00:00	1.24249	1.24268	1.24108	1.24138	3284	0	8
2025.02.04	06:00:00	1.24137	1.24144	1.24060	1.24071	2309	0	8
2025.02.04	07:00:00	1.24071	1.24071	1.23784	1.23973	4979	0	8
2025.02.04	08:00:00	1.23972	1.24102	1.23930	1.24093	2621	0	8
2025.02.04	09:00:00	1.24085	1.24206	1.24039	1.24148	3099	0	8
2025.02.04	10:00:00	1.24148	1.24293	1.24043	1.24197	5668	0	8
2025.02.04	11:00:00	1.24197	1.24365	1.24196	1.24245	4067	0	8
2025.02.04	12:00:00	1.24245	1.24341	1.24148	1.24253	3683	0	8
2025.02.04	13:00:00	1.24253	1.24261	1.24025	1.24038	2868	0	8
2025.02.04	14:00:00	1.24039	1.24156	1.23955	1.24140	3473	0	8
2025.02.04	15:00:00	1.24140	1.24291	1.24126	1.24281	4414	0	8
2025.02.04	16:00:00	1.24281	1.24521	1.24280	1.24479	5248	0	8
2025.02.04	17:00:00	1.24479	1.24853	1.24470	1.24759	7213	0	8
2025.02.04	18:00:00	1.24758	1.24927	1.24704	1.24829	4762	0	8
2025.02.04	19:00:00	1.24829	1.24865	1.24711	1.24821	4360	0	8
2025.02.04	20:00:00	1.24820	1.24891	1.24778	1.24830	2943	0	8
2025.02.04	21:00:00	1.24832	1.24862	1.24744	1.24816	3053	0	8
2025.02.04	22:00:00	1.24817	1.24887	1.24789	1.24880	3143	0	8
2025.02.04	23:00:00	1.24880	1.24903	1.24775	1.24808	3119	0	8
2025.02.05	00:00:00	1.24752	1.24803	1.24695	1.24782	673	0	11
2025.02.05	01:00:00	1.24782	1.24824	1.24744	1.24750	1683	0	8
2025.02.05	02:00:00	1.24751	1.24840	1.24737	1.24816	2118	0	8
2025.02.05	03:00:00	1.24816	1.24893	1.24699	1.24699	3396	0	8
2025.02.05	04:00:00	1.24699	1.24819	1.24684	1.24791	2238	0	8
2025.02.05	05:00:00	1.24791	1.24808	1.24736	1.24742	1495	0	8
2025.02.05	06:00:00	1.24742	1.24761	1.24697	1.24720	979	0	8
2025.02.05	07:00:00	1.24720	1.24725	1.24630	1.24674	1305	0	8
2025.02.05	08:00:00	1.24673	1.24878	1.24655	1.24762	2159	0	8
2025.02.05	09:00:00	1.24762	1.25058	1.24711	1.25008	4194	0	8
2025.02.05	10:00:00	1.25008	1.25127	1.24878	1.25054	4237	0	8
2025.02.05	11:00:00	1.25054	1.25285	1.25046	1.25172	3670	0	8
2025.02.05	12:00:00	1.25172	1.25497	1.25127	1.25400	3975	0	8
2025.02.05	13:00:00	1.25400	1.25447	1.25310	1.25312	3096	0	8
2025.02.05	14:00:00	1.25312	1.25390	1.25253	1.25368	2899	0	8
2025.02.05	15:00:00	1.25369	1.25443	1.25115	1.25143	4915	0	8
2025.02.05	16:00:00	1.25148	1.25263	1.25051	1.25166	4627	0	8
2025.02.05	17:00:00	1.25201	1.25368	1.25012	1.25175	7285	0	8
2025.02.05	18:00:00	1.25175	1.25232	1.25065	1.25120	4170	0	8
2025.02.05	19:00:00	1.25123	1.25182	1.25027	1.25084	3005	0	8
2025.02.05	20:00:00	1.25083	1.25136	1.25043	1.25102	2449	0	8
2025.02.05	21:00:00	1.25103	1.25127	1.25027	1.25050	2743	0	8
2025.02.05	22:00:00	1.25049	1.25050	1.24975	1.25015	2231	0	8
2025.02.05	23:00:00	1.25015	1.25066	1.25009	1.25038	1822	0	8
2025.02.06	00:00:00	1.25040	1.25055	1.24980	1.25034	504	0	11
2025.02.06	01:00:00	1.25022	1.25061	1.24988	1.25009	910	0	8
2025.02.06	02:00:00	1.25009	1.25075	1.24979	1.25025	1774	0	8
2025.02.06	03:00:00	1.25026	1.25090	1.25008	1.25073	2586	0	8
2025.02.06	04:00:00	1.25070	1.25085	1.24889	1.24934	1731	0	8
2025.02.06	05:00:00	1.24933	1.24952	1.24898	1.24942	1689	0	8
2025.02.06	06:00:00	1.24941	1.24964	1.24865	1.24879	1757	0	8
2025.02.06	07:00:00	1.24879	1.24908	1.24826	1.24832	1491	0	8
2025.02.06	08:00:00	1.24832	1.24906	1.24822	1.24853	1701	0	8
2025.02.06	09:00:00	1.24853	1.24853	1.24708	1.24731	3190	0	8
2025.02.06	10:00:00	1.24731	1.24744	1.24416	1.24462	3392	0	8
2025.02.06	11:00:00	1.24462	1.24545	1.24174	1.24250	3539	0	8
2025.02.06	12:00:00	1.24251	1.24309	1.24063	1.24173	3203	0	8
2025.02.06	13:00:00	1.24171	1.24292	1.24145	1.24219	3723	0	8
2025.02.06	14:00:00	1.24208	1.24293	1.23600	1.23740	6833	0	8
2025.02.06	15:00:00	1.23740	1.23973	1.23655	1.23830	5114	0	8
2025.02.06	16:00:00	1.23831	1.24153	1.23812	1.23920	4947	0	8
2025.02.06	17:00:00	1.23920	1.24203	1.23892	1.24135	6032	0	8
2025.02.06	18:00:00	1.24134	1.24448	1.24134	1.24313	4140	0	8
2025.02.06	19:00:00	1.24313	1.24423	1.24286	1.24411	2970	0	8
2025.02.06	20:00:00	1.24413	1.24551	1.24350	1.24488	3888	0	8
2025.02.06	21:00:00	1.24488	1.24500	1.24330	1.24356	2822	0	8
2025.02.06	22:00:00	1.24352	1.24406	1.24326	1.24403	1851	0	8
2025.02.06	23:00:00	1.24395	1.24406	1.24325	1.24341	1215	0	8
2025.02.07	00:00:00	1.24312	1.24331	1.24255	1.24314	666	0	22
2025.02.07	01:00:00	1.24315	1.24370	1.24309	1.24339	834	0	8
2025.02.07	02:00:00	1.24338	1.24426	1.24228	1.24239	1569	0	8
2025.02.07	03:00:00	1.24239	1.24347	1.24220	1.24309	2205	0	8
2025.02.07	04:00:00	1.24309	1.24388	1.24300	1.24388	2436	0	8
2025.02.07	05:00:00	1.24389	1.24395	1.24258	1.24277	1768	0	8
2025.02.07	06:00:00	1.24277	1.24289	1.24224	1.24277	982	0	8
2025.02.07	07:00:00	1.24276	1.24287	1.24195	1.24212	1162	0	8
2025.02.07	08:00:00	1.24212	1.24287	1.24189	1.24259	1826	0	8
2025.02.07	09:00:00	1.24253	1.24452	1.24233	1.24410	2356	0	8
2025.02.07	10:00:00	1.24408	1.24664	1.24392	1.24649	2826	0	8
2025.02.07	11:00:00	1.24647	1.24681	1.24573	1.24588	2269	0	8
2025.02.07	12:00:00	1.24589	1.24646	1.24451	1.24489	2522	0	8
2025.02.07	13:00:00	1.24492	1.24581	1.24449	1.24531	2521	0	8
2025.02.07	14:00:00	1.24531	1.24531	1.24410	1.24465	2564	0	8
2025.02.07	15:00:00	1.24464	1.24937	1.24198	1.24298	7325	0	8
2025.02.07	16:00:00	1.24299	1.24662	1.24273	1.24598	6037	0	8
2025.02.07	17:00:00	1.24581	1.24613	1.23918	1.24239	7387	0	8
2025.02.07	18:00:00	1.24240	1.24242	1.23881	1.23923	8909	0	8
2025.02.07	19:00:00	1.23923	1.24192	1.23759	1.24021	7528	0	8
2025.02.07	20:00:00	1.24021	1.24219	1.24005	1.24042	3242	0	8
2025.02.07	21:00:00	1.24042	1.24165	1.24034	1.24134	3179	0	8
2025.02.07	22:00:00	1.24135	1.24163	1.23981	1.24068	2786	0	8
2025.02.07	23:00:00	1.24068	1.24122	1.23897	1.23992	1805	0	8
2025.02.10	00:00:00	1.23698	1.23856	1.23683	1.23775	1643	0	22
2025.02.10	01:00:00	1.23775	1.23941	1.23749	1.23888	2223	0	8
2025.02.10	02:00:00	1.23890	1.24003	1.23889	1.23910	2253	0	8
2025.02.10	03:00:00	1.23910	1.23949	1.23793	1.23827	3599	0	8
2025.02.10	04:00:00	1.23826	1.23890	1.23797	1.23810	2535	0	8
2025.02.10	05:00:00	1.23810	1.23961	1.23809	1.23960	1911	0	8
2025.02.10	06:00:00	1.23960	1.24002	1.23947	1.23972	1466	0	8
2025.02.10	07:00:00	1.23971	1.24083	1.23971	1.24004	1796	0	8
2025.02.10	08:00:00	1.24004	1.24102	1.23979	1.24091	2007	0	8
2025.02.10	09:00:00	1.24091	1.24139	1.24019	1.24040	3359	0	8
2025.02.10	10:00:00	1.24039	1.24068	1.23906	1.23972	3585	0	8
2025.02.10	11:00:00	1.23972	1.24204	1.23961	1.24082	4464	0	8
2025.02.10	12:00:00	1.24080	1.24158	1.24018	1.24118	2362	0	8
2025.02.10	13:00:00	1.24117	1.24216	1.23977	1.24017	3374	0	8
2025.02.10	14:00:00	1.24015	1.24035	1.23791	1.23878	3099	0	8
2025.02.10	15:00:00	1.23878	1.23992	1.23869	1.23902	3226	0	8
2025.02.10	16:00:00	1.23903	1.23909	1.23710	1.23790	4426	0	8
2025.02.10	17:00:00	1.23792	1.23938	1.23782	1.23889	3259	0	8
2025.02.10	18:00:00	1.23889	1.23933	1.23729	1.23810	3175	0	8
2025.02.10	19:00:00	1.23810	1.23852	1.23707	1.23798	1902	0	8
2025.02.10	20:00:00	1.23800	1.23810	1.23657	1.23658	2024	0	8
2025.02.10	21:00:00	1.23659	1.23719	1.23638	1.23662	1830	0	8
2025.02.10	22:00:00	1.23663	1.23689	1.23626	1.23657	1743	0	8
2025.02.10	23:00:00	1.23657	1.23674	1.23630	1.23660	1300	0	8
2025.02.11	00:00:00	1.23663	1.23699	1.23626	1.23683	1224	0	15
2025.02.11	01:00:00	1.23683	1.23683	1.23538	1.23592	1443	0	8
2025.02.11	02:00:00	1.23592	1.23632	1.23534	1.23612	1081	0	8
2025.02.11	03:00:00	1.23612	1.23648	1.23570	1.23591	1913	0	8
2025.02.11	04:00:00	1.23591	1.23609	1.23448	1.23469	2014	0	8
2025.02.11	05:00:00	1.23469	1.23551	1.23459	1.23532	1645	0	8
2025.02.11	06:00:00	1.23532	1.23599	1.23521	1.23596	1366	0	8
2025.02.11	07:00:00	1.23596	1.23627	1.23580	1.23611	1282	0	8
2025.02.11	08:00:00	1.23611	1.23658	1.23577	1.23578	1745	0	8
2025.02.11	09:00:00	1.23579	1.23588	1.23383	1.23393	2557	0	8
2025.02.11	10:00:00	1.23390	1.23599	1.23321	1.23569	3011	0	8
2025.02.11	11:00:00	1.23570	1.23776	1.23562	1.23650	2730	0	8
2025.02.11	12:00:00	1.23651	1.23681	1.23556	1.23603	2985	0	8
2025.02.11	13:00:00	1.23603	1.23691	1.23593	1.23658	2311	0	8
2025.02.11	14:00:00	1.23658	1.23805	1.23587	1.23803	3153	0	8
2025.02.11	15:00:00	1.23803	1.23986	1.23747	1.23977	3861	0	8
2025.02.11	16:00:00	1.23979	1.24131	1.23965	1.24067	3471	0	8
2025.02.11	17:00:00	1.24069	1.24166	1.24028	1.24047	3750	0	8
2025.02.11	18:00:00	1.24046	1.24257	1.24038	1.24212	3657	0	8
2025.02.11	19:00:00	1.24212	1.24252	1.24182	1.24231	2566	0	8
2025.02.11	20:00:00	1.24231	1.24292	1.24208	1.24243	1995	0	8
2025.02.11	21:00:00	1.24243	1.24542	1.24205	1.24380	2934	0	8
2025.02.11	22:00:00	1.24380	1.24484	1.24360	1.24445	3936	0	8
2025.02.11	23:00:00	1.24445	1.24481	1.24428	1.24460	1669	0	8
2025.02.12	00:00:00	1.24246	1.24457	1.24180	1.24434	1276	0	17
2025.02.12	01:00:00	1.24436	1.24515	1.24419	1.24508	1112	0	8
2025.02.12	02:00:00	1.24508	1.24532	1.24397	1.24450	1431	0	8
2025.02.12	03:00:00	1.24449	1.24534	1.24377	1.24498	2658	0	8
2025.02.12	04:00:00	1.24498	1.24583	1.24497	1.24505	2405	0	8
2025.02.12	05:00:00	1.24505	1.24550	1.24441	1.24505	1970	0	8
2025.02.12	06:00:00	1.24504	1.24504	1.24408	1.24412	1696	0	8
2025.02.12	07:00:00	1.24412	1.24462	1.24403	1.24447	2240	0	8
2025.02.12	08:00:00	1.24447	1.24475	1.24404	1.24423	1860	0	8
2025.02.12	09:00:00	1.24423	1.24602	1.24423	1.24569	2926	0	8
2025.02.12	10:00:00	1.24568	1.24650	1.24383	1.24418	3888	0	8
2025.02.12	11:00:00	1.24418	1.24467	1.24346	1.24459	2833	0	8
2025.02.12	12:00:00	1.24459	1.24479	1.24373	1.24413	2800	0	8
2025.02.12	13:00:00	1.24412	1.24614	1.24402	1.24560	2989	0	8
2025.02.12	14:00:00	1.24560	1.24587	1.24505	1.24512	2323	0	8
2025.02.12	15:00:00	1.24511	1.24518	1.23754	1.23884	7267	0	8
2025.02.12	16:00:00	1.23884	1.24058	1.23777	1.24037	5927	0	8
2025.02.12	17:00:00	1.24037	1.24481	1.23888	1.24338	7261	0	8
2025.02.12	18:00:00	1.24338	1.24456	1.24018	1.24429	5043	0	8
2025.02.12	19:00:00	1.24429	1.24830	1.24420	1.24770	5770	0	8
2025.02.12	20:00:00	1.24771	1.24824	1.24423	1.24440	4060	0	8
2025.02.12	21:00:00	1.24439	1.24495	1.24398	1.24458	2789	0	8
2025.02.12	22:00:00	1.24458	1.24519	1.24420	1.24447	2620	0	8
2025.02.12	23:00:00	1.24448	1.24478	1.24343	1.24429	1516	0	8
2025.02.13	00:00:00	1.24380	1.24474	1.24287	1.24434	1106	0	16
2025.02.13	01:00:00	1.24434	1.24501	1.24421	1.24499	1141	0	8
2025.02.13	02:00:00	1.24499	1.24559	1.24428	1.24447	1537	0	8
2025.02.13	03:00:00	1.24447	1.24574	1.24420	1.24560	3268	0	8
2025.02.13	04:00:00	1.24561	1.24630	1.24519	1.24612	2054	0	8
2025.02.13	05:00:00	1.24616	1.24796	1.24604	1.24766	2301	0	8
2025.02.13	06:00:00	1.24766	1.24917	1.24758	1.24876	2218	0	8
2025.02.13	07:00:00	1.24876	1.24952	1.24875	1.24907	2187	0	8
2025.02.13	08:00:00	1.24907	1.24985	1.24855	1.24855	2462	0	8
2025.02.13	09:00:00	1.24853	1.25169	1.24853	1.25090	4505	0	8
2025.02.13	10:00:00	1.25091	1.25105	1.24716	1.24754	4025	0	8
2025.02.13	11:00:00	1.24754	1.24969	1.24733	1.24907	3614	0	8
2025.02.13	12:00:00	1.24907	1.25048	1.24847	1.24931	3486	0	8
2025.02.13	13:00:00	1.24930	1.25041	1.24695	1.24750	3586	0	8
2025.02.13	14:00:00	1.24749	1.24749	1.24594	1.24666	4222	0	8
2025.02.13	15:00:00	1.24667	1.24759	1.24526	1.24704	5601	0	8
2025.02.13	16:00:00	1.24703	1.24827	1.24612	1.24822	5043	0	8
2025.02.13	17:00:00	1.24823	1.25256	1.24801	1.25227	7724	0	8
2025.02.13	18:00:00	1.25227	1.25400	1.25193	1.25258	4861	0	8
2025.02.13	19:00:00	1.25257	1.25426	1.25207	1.25211	3187	0	8
2025.02.13	20:00:00	1.25213	1.25283	1.24767	1.25078	6757	0	8
2025.02.13	21:00:00	1.25079	1.25436	1.25071	1.25366	5029	0	8
2025.02.13	22:00:00	1.25366	1.25672	1.25343	1.25600	3507	0	8
2025.02.13	23:00:00	1.25600	1.25680	1.25558	1.25651	1719	0	8
2025.02.14	00:00:00	1.25463	1.25677	1.25400	1.25635	942	0	9
2025.02.14	01:00:00	1.25635	1.25696	1.25576	1.25641	1691	0	8
2025.02.14	02:00:00	1.25640	1.25659	1.25570	1.25606	2006	0	8
2025.02.14	03:00:00	1.25606	1.25715	1.25595	1.25634	2878	0	8
2025.02.14	04:00:00	1.25634	1.25654	1.25576	1.25592	1969	0	8
2025.02.14	05:00:00	1.25592	1.25606	1.25549	1.25580	1635	0	8
2025.02.14	06:00:00	1.25580	1.25619	1.25546	1.25551	1459	0	8
2025.02.14	07:00:00	1.25550	1.25566	1.25493	1.25533	1948	0	8
2025.02.14	08:00:00	1.25534	1.25626	1.25515	1.25596	2170	0	8
2025.02.14	09:00:00	1.25599	1.25746	1.25581	1.25629	3575	0	8
2025.02.14	10:00:00	1.25627	1.25943	1.25627	1.25844	4429	0	8
2025.02.14	11:00:00	1.25844	1.25955	1.25820	1.25871	3212	0	8
2025.02.14	12:00:00	1.25872	1.25895	1.25740	1.25780	2913	0	8
2025.02.14	13:00:00	1.25782	1.25865	1.25734	1.25811	2773	0	8
2025.02.14	14:00:00	1.25811	1.25889	1.25716	1.25849	2799	0	8
2025.02.14	15:00:00	1.25848	1.26086	1.25828	1.26026	5034	0	8
2025.02.14	16:00:00	1.26027	1.26297	1.26003	1.26263	4839	0	8
2025.02.14	17:00:00	1.26263	1.26266	1.26018	1.26171	4755	0	8
2025.02.14	18:00:00	1.26170	1.26215	1.26040	1.26052	3427	0	8
2025.02.14	19:00:00	1.26052	1.26113	1.26009	1.26088	2109	0	8
2025.02.14	20:00:00	1.26089	1.26099	1.25947	1.26012	1818	0	8
2025.02.14	21:00:00	1.26012	1.26025	1.25929	1.25947	2633	0	8
2025.02.14	22:00:00	1.25946	1.25946	1.25849	1.25858	2071	0	8
2025.02.14	23:00:00	1.25859	1.25887	1.25831	1.25849	1161	0	8
2025.02.17	00:00:00	1.25858	1.25870	1.25805	1.25854	888	0	33
2025.02.17	01:00:00	1.25854	1.25879	1.25776	1.25836	2244	0	8
2025.02.17	02:00:00	1.25835	1.25877	1.25808	1.25856	1823	0	8
2025.02.17	03:00:00	1.25856	1.26001	1.25788	1.25990	3361	0	8
2025.02.17	04:00:00	1.25990	1.25991	1.25900	1.25945	3895	0	8
2025.02.17	05:00:00	1.25944	1.25963	1.25867	1.25911	2907	0	8
2025.02.17	06:00:00	1.25910	1.25972	1.25872	1.25950	1936	0	8
2025.02.17	07:00:00	1.25951	1.25988	1.25828	1.25878	2574	0	8
2025.02.17	08:00:00	1.25878	1.25980	1.25857	1.25972	2441	0	8
2025.02.17	09:00:00	1.25974	1.25980	1.25853	1.25949	3034	0	8
2025.02.17	10:00:00	1.25950	1.25974	1.25833	1.25905	3534	0	8
2025.02.17	11:00:00	1.25906	1.26041	1.25876	1.25909	2771	0	8
2025.02.17	12:00:00	1.25909	1.26024	1.25876	1.26021	2770	0	8
2025.02.17	13:00:00	1.26019	1.26064	1.25920	1.26014	2527	0	8
2025.02.17	14:00:00	1.26015	1.26076	1.25910	1.25934	2397	0	8
2025.02.17	15:00:00	1.25934	1.26004	1.25911	1.25927	2221	0	8
2025.02.17	16:00:00	1.25927	1.25986	1.25850	1.25950	2176	0	8
2025.02.17	17:00:00	1.25950	1.26073	1.25908	1.26059	2510	0	8
2025.02.17	18:00:00	1.26059	1.26137	1.26029	1.26091	1769	0	8
2025.02.17	19:00:00	1.26091	1.26261	1.26091	1.26223	1089	0	8
2025.02.17	20:00:00	1.26223	1.26272	1.26182	1.26264	799	0	8
2025.02.17	21:00:00	1.26264	1.26344	1.26241	1.26271	1189	0	8
2025.02.17	22:00:00	1.26271	1.26288	1.26257	1.26270	855	0	8
2025.02.17	23:00:00	1.26271	1.26281	1.26239	1.26243	915	0	8
2025.02.18	00:00:00	1.26139	1.26242	1.26116	1.26201	830	0	21
2025.02.18	01:00:00	1.26197	1.26224	1.26158	1.26202	850	0	8
2025.02.18	02:00:00	1.26203	1.26217	1.26093	1.26099	1508	0	8
2025.02.18	03:00:00	1.26099	1.26099	1.25995	1.26053	2706	0	8
2025.02.18	04:00:00	1.26054	1.26085	1.26025	1.26057	1909	0	8
2025.02.18	05:00:00	1.26057	1.26122	1.25998	1.26028	2741	0	8
2025.02.18	06:00:00	1.26029	1.26031	1.25938	1.25971	1912	0	8
2025.02.18	07:00:00	1.25971	1.25990	1.25926	1.25977	1660	0	8
2025.02.18	08:00:00	1.25976	1.26025	1.25926	1.26012	2088	0	8
2025.02.18	09:00:00	1.26012	1.26214	1.25974	1.26141	3681	0	8
2025.02.18	10:00:00	1.26140	1.26228	1.26063	1.26090	3724	0	8
2025.02.18	11:00:00	1.26090	1.26139	1.26012	1.26068	2738	0	8
2025.02.18	12:00:00	1.26070	1.26092	1.25910	1.25950	2922	0	8
2025.02.18	13:00:00	1.25951	1.26044	1.25951	1.26000	2247	0	8
2025.02.18	14:00:00	1.26001	1.26070	1.25852	1.25881	2569	0	8
2025.02.18	15:00:00	1.25881	1.25992	1.25820	1.25919	3302	0	8
2025.02.18	16:00:00	1.25920	1.26081	1.25890	1.26059	3441	0	8
2025.02.18	17:00:00	1.26060	1.26202	1.26049	1.26148	4358	0	8
2025.02.18	18:00:00	1.26147	1.26189	1.26037	1.26113	2848	0	8
2025.02.18	19:00:00	1.26113	1.26114	1.25994	1.25999	2605	0	8
2025.02.18	20:00:00	1.25999	1.26030	1.25921	1.26009	2027	0	8
2025.02.18	21:00:00	1.26009	1.26057	1.25947	1.25974	2636	0	8
2025.02.18	22:00:00	1.25975	1.26074	1.25935	1.26061	2271	0	8
2025.02.18	23:00:00	1.26061	1.26129	1.26034	1.26124	1136	0	8
2025.02.19	00:00:00	1.26144	1.26401	1.26117	1.26324	1065	0	8
2025.02.19	01:00:00	1.26323	1.26330	1.26215	1.26238	1011	0	8
2025.02.19	02:00:00	1.26238	1.26274	1.26159	1.26164	1746	0	8
2025.02.19	03:00:00	1.26167	1.26195	1.26069	1.26131	3264	0	8
2025.02.19	04:00:00	1.26130	1.26174	1.26092	1.26156	2843	0	8
2025.02.19	05:00:00	1.26157	1.26163	1.26080	1.26154	2016	0	8
2025.02.19	06:00:00	1.26153	1.26166	1.26095	1.26160	1493	0	8
2025.02.19	07:00:00	1.26160	1.26241	1.26132	1.26239	1929	0	8
2025.02.19	08:00:00	1.26239	1.26275	1.26158	1.26164	2758	0	8
2025.02.19	09:00:00	1.26141	1.26359	1.26114	1.26177	3054	0	8
2025.02.19	10:00:00	1.26176	1.26291	1.26076	1.26124	3113	0	8
2025.02.19	11:00:00	1.26124	1.26222	1.26030	1.26041	2360	0	8
2025.02.19	12:00:00	1.26041	1.26053	1.25837	1.25918	2592	0	8
2025.02.19	13:00:00	1.25918	1.25961	1.25750	1.25841	3320	0	8
2025.02.19	14:00:00	1.25839	1.25905	1.25773	1.25857	2775	0	8
